TransactionID;CustomerID;Date;ProductID;Price;Qty;TotalAmount;StoreID
TR9366;250;28/04/2022;P5;4200;4;16800;2
TR94090;427;28/04/2022;P10;15000;5;75000;13
TR95623;364;28/04/2022;P9;10000;6;60000;4
TR10972;400;29/04/2022;P2;3200;6;19200;6
TR11542;374;29/04/2022;P10;15000;4;60000;4
TR12976;240;29/04/2022;P3;7500;4;30000;8
TR20106;299;29/04/2022;P10;15000;5;75000;2
TR36366;331;29/04/2022;P6;18000;2;36000;8
TR48950;91;29/04/2022;P7;9400;4;37600;13
TR51740;261;29/04/2022;P2;3200;7;22400;3
TR54623;131;29/04/2022;P4;12000;3;36000;13
TR56847;303;29/04/2022;P10;15000;3;45000;5
TR61579;246;29/04/2022;P5;4200;2;8400;2
TR61819;21;29/04/2022;P2;3200;7;22400;12
TR65912;426;29/04/2022;P1;8800;3;26400;8
TR69581;148;29/04/2022;P5;4200;2;8400;9
TR78116;123;29/04/2022;P3;7500;3;22500;3
TR36850;196;30/04/2022;P3;7500;2;15000;1
TR37212;73;30/04/2022;P5;4200;4;16800;13
TR45231;234;30/04/2022;P7;9400;2;18800;8
TR668;299;30/04/2022;P4;12000;2;24000;6
TR83420;394;30/04/2022;P8;16000;1;16000;9
TR88321;210;30/04/2022;P9;10000;7;70000;13
TR98388;276;30/04/2022;P8;16000;3;48000;10
TR13665;401;01/05/2022;P2;3200;7;22400;11
TR1691;209;01/05/2022;P9;10000;7;70000;3
TR23081;199;01/05/2022;P7;9400;3;28200;6
TR29792;282;01/05/2022;P10;15000;1;15000;4
TR30598;183;01/05/2022;P2;3200;5;16000;13
TR33393;150;01/05/2022;P6;18000;1;18000;8
TR33979;64;01/05/2022;P10;15000;1;15000;5
TR40009;417;01/05/2022;P1;8800;4;35200;7
TR4708;387;01/05/2022;P3;7500;4;30000;11
TR4847;163;01/05/2022;P9;10000;1;10000;14
TR51192;164;01/05/2022;P7;9400;3;28200;9
TR61800;59;01/05/2022;P2;3200;4;12800;13
TR70439;302;01/05/2022;P9;10000;1;10000;2
TR72254;383;01/05/2022;P5;4200;3;12600;1
TR73071;134;01/05/2022;P4;12000;4;48000;12
TR79845;165;01/05/2022;P5;4200;4;16800;13
TR87163;177;01/05/2022;P2;3200;6;19200;8
TR9022;280;01/05/2022;P8;16000;3;48000;2
TR98209;118;01/05/2022;P5;4200;5;21000;4
TR15090;49;02/05/2022;P9;10000;4;40000;6
TR15275;336;02/05/2022;P1;8800;4;35200;9
TR15829;19;02/05/2022;P9;10000;5;50000;1
TR16411;116;02/05/2022;P9;10000;5;50000;4
TR19017;282;02/05/2022;P5;4200;2;8400;5
TR19160;16;02/05/2022;P8;16000;2;32000;5
TR22182;342;02/05/2022;P3;7500;4;30000;6
TR269;213;02/05/2022;P8;16000;2;32000;6
TR45153;400;02/05/2022;P5;4200;5;21000;13
TR47505;113;02/05/2022;P4;12000;1;12000;3
TR5564;290;02/05/2022;P10;15000;1;15000;9
TR65507;166;02/05/2022;P1;8800;7;61600;10
TR67560;382;02/05/2022;P8;16000;1;16000;8
TR72929;357;02/05/2022;P10;15000;5;75000;6
TR73763;150;02/05/2022;P4;12000;1;12000;5
TR82463;338;02/05/2022;P9;10000;4;40000;1
TR89294;23;02/05/2022;P1;8800;3;26400;6
TR91209;270;02/05/2022;P8;16000;1;16000;2
TR12711;241;03/05/2022;P3;7500;3;22500;10
TR31892;77;03/05/2022;P1;8800;2;17600;12
TR47996;150;03/05/2022;P3;7500;3;22500;12
TR48773;445;03/05/2022;P1;8800;3;26400;4
TR5054;280;03/05/2022;P3;7500;4;30000;11
TR6391;165;03/05/2022;P2;3200;6;19200;12
TR79674;70;03/05/2022;P5;4200;4;16800;7
TR90342;342;03/05/2022;P2;3200;3;9600;1
TR95407;399;03/05/2022;P5;4200;3;12600;7
TR36073;366;04/05/2022;P7;9400;5;47000;13
TR5700;30;04/05/2022;P9;10000;4;40000;10
TR64849;366;04/05/2022;P8;16000;2;32000;5
TR72156;110;04/05/2022;P5;4200;3;12600;3
TR75679;277;04/05/2022;P8;16000;1;16000;12
TR82771;425;04/05/2022;P5;4200;5;21000;5
TR91371;357;04/05/2022;P5;4200;5;21000;8
TR92300;356;04/05/2022;P5;4200;2;8400;11
TR98177;92;04/05/2022;P8;16000;2;32000;1
TR20664;270;05/05/2022;P4;12000;2;24000;7
TR27543;344;05/05/2022;P2;3200;5;16000;11
TR44292;1;05/05/2022;P3;7500;4;30000;1
TR47702;101;05/05/2022;P9;10000;1;10000;7
TR50090;308;05/05/2022;P10;15000;3;45000;1
TR52573;421;05/05/2022;P7;9400;3;28200;12
TR54037;31;05/05/2022;P4;12000;2;24000;7
TR57804;253;05/05/2022;P10;15000;4;60000;9
TR6886;83;05/05/2022;P1;8800;4;35200;6
TR69136;104;05/05/2022;P4;12000;1;12000;6
TR7049;240;05/05/2022;P10;15000;3;45000;10
TR71006;238;05/05/2022;P8;16000;2;32000;11
TR88458;204;05/05/2022;P8;16000;2;32000;11
TR90657;127;05/05/2022;P10;15000;5;75000;10
TR16558;295;06/05/2022;P2;3200;7;22400;4
TR18969;200;06/05/2022;P9;10000;4;40000;14
TR19042;250;06/05/2022;P4;12000;1;12000;12
TR26690;155;06/05/2022;P3;7500;6;45000;2
TR42917;187;06/05/2022;P6;18000;2;36000;5
TR59177;99;06/05/2022;P3;7500;2;15000;9
TR65670;224;06/05/2022;P5;4200;4;16800;5
TR70742;300;06/05/2022;P2;3200;3;9600;8
TR7576;1;06/05/2022;P7;9400;2;18800;2
TR77071;445;06/05/2022;P2;3200;7;22400;9
TR88506;142;06/05/2022;P1;8800;7;61600;9
TR90060;309;06/05/2022;P3;7500;2;15000;12
TR94150;178;06/05/2022;P2;3200;3;9600;11
TR10333;206;07/05/2022;P1;8800;3;26400;3
TR12758;2;07/05/2022;P3;7500;6;45000;7
TR16022;286;07/05/2022;P10;15000;4;60000;6
TR18127;403;07/05/2022;P2;3200;6;19200;13
TR20946;168;07/05/2022;P2;3200;5;16000;3
TR24331;9;07/05/2022;P4;12000;2;24000;12
TR29020;164;07/05/2022;P3;7500;4;30000;7
TR30380;409;07/05/2022;P5;4200;2;8400;1
TR43498;7;07/05/2022;P5;4200;3;12600;3
TR71994;234;07/05/2022;P5;4200;3;12600;12
TR72876;434;07/05/2022;P9;10000;7;70000;12
TR8203;324;07/05/2022;P5;4200;5;21000;5
TR86133;77;07/05/2022;P10;15000;2;30000;6
TR89483;411;07/05/2022;P10;15000;1;15000;1
TR93414;66;07/05/2022;P3;7500;6;45000;6
TR93449;286;07/05/2022;P5;4200;4;16800;8
TR94753;166;07/05/2022;P5;4200;5;21000;9
TR98216;312;07/05/2022;P1;8800;4;35200;5
TR10617;221;08/05/2022;P9;10000;3;30000;4
TR13399;360;08/05/2022;P5;4200;2;8400;8
TR25148;339;08/05/2022;P1;8800;8;70400;4
TR47837;158;08/05/2022;P10;15000;1;15000;1
TR47872;46;08/05/2022;P10;15000;3;45000;11
TR56985;280;08/05/2022;P5;4200;2;8400;6
TR57871;218;08/05/2022;P5;4200;3;12600;9
TR61103;401;08/05/2022;P5;4200;2;8400;7
TR647;108;08/05/2022;P2;3200;5;16000;6
TR77033;213;08/05/2022;P8;16000;1;16000;1
TR78548;29;08/05/2022;P3;7500;1;7500;11
TR80743;344;08/05/2022;P4;12000;4;48000;3
TR82884;318;08/05/2022;P9;10000;5;50000;11
TR84974;45;08/05/2022;P2;3200;3;9600;14
TR85774;340;08/05/2022;P9;10000;4;40000;5
TR90801;226;08/05/2022;P9;10000;5;50000;1
TR10234;18;09/05/2022;P3;7500;1;7500;8
TR12656;171;09/05/2022;P10;15000;3;45000;5
TR12978;401;09/05/2022;P5;4200;2;8400;14
TR25265;83;09/05/2022;P1;8800;9;79200;14
TR29591;201;09/05/2022;P2;3200;7;22400;9
TR4501;73;09/05/2022;P3;7500;1;7500;2
TR49881;370;09/05/2022;P5;4200;4;16800;2
TR52422;339;09/05/2022;P10;15000;4;60000;8
TR55535;276;09/05/2022;P5;4200;5;21000;14
TR55646;378;09/05/2022;P9;10000;2;20000;13
TR59189;310;09/05/2022;P7;9400;2;18800;1
TR59996;26;09/05/2022;P1;8800;2;17600;3
TR60436;257;09/05/2022;P7;9400;6;56400;12
TR75587;112;09/05/2022;P7;9400;5;47000;12
TR90912;222;09/05/2022;P3;7500;6;45000;14
TR94266;95;09/05/2022;P1;8800;9;79200;1
TR94784;386;09/05/2022;P2;3200;7;22400;3
TR19309;280;10/05/2022;P5;4200;3;12600;4
TR29544;223;10/05/2022;P4;12000;4;48000;7
TR31314;275;10/05/2022;P5;4200;5;21000;2
TR37508;101;10/05/2022;P8;16000;2;32000;5
TR41196;59;10/05/2022;P2;3200;7;22400;3
TR45070;314;10/05/2022;P8;16000;2;32000;3
TR6415;200;10/05/2022;P7;9400;2;18800;4
TR71943;316;10/05/2022;P2;3200;4;12800;14
TR95738;44;10/05/2022;P3;7500;6;45000;2
TR98292;422;10/05/2022;P9;10000;7;70000;11
TR12063;293;11/05/2022;P5;4200;3;12600;12
TR2385;28;11/05/2022;P10;15000;4;60000;9
TR28373;283;11/05/2022;P8;16000;3;48000;6
TR30698;340;11/05/2022;P7;9400;5;47000;14
TR33538;76;11/05/2022;P8;16000;3;48000;9
TR36057;157;11/05/2022;P1;8800;10;88000;9
TR43057;148;11/05/2022;P7;9400;4;37600;11
TR45064;300;11/05/2022;P6;18000;1;18000;7
TR65387;147;11/05/2022;P10;15000;5;75000;1
TR71844;253;11/05/2022;P4;12000;2;24000;13
TR72306;391;11/05/2022;P9;10000;5;50000;3
TR78117;109;11/05/2022;P5;4200;2;8400;14
TR82970;363;11/05/2022;P3;7500;4;30000;2
TR8428;284;11/05/2022;P2;3200;3;9600;6
TR8872;384;11/05/2022;P2;3200;4;12800;10
TR95227;17;11/05/2022;P9;10000;7;70000;3
TR20456;204;12/05/2022;P10;15000;1;15000;6
TR20458;171;12/05/2022;P2;3200;7;22400;7
TR26647;315;12/05/2022;P1;8800;3;26400;10
TR28233;233;12/05/2022;P6;18000;1;18000;12
TR32463;127;12/05/2022;P6;18000;4;72000;5
TR46395;248;12/05/2022;P8;16000;3;48000;12
TR48215;322;12/05/2022;P5;4200;4;16800;7
TR49427;169;12/05/2022;P8;16000;1;16000;13
TR52406;54;12/05/2022;P7;9400;2;18800;1
TR61573;300;12/05/2022;P5;4200;3;12600;10
TR6829;379;12/05/2022;P1;8800;5;44000;10
TR73824;62;12/05/2022;P7;9400;3;28200;12
TR75655;134;12/05/2022;P4;12000;1;12000;12
TR8298;149;12/05/2022;P3;7500;3;22500;3
TR97744;29;12/05/2022;P5;4200;5;21000;12
TR16930;137;13/05/2022;P2;3200;4;12800;12
TR25317;392;13/05/2022;P8;16000;1;16000;6
TR30499;156;13/05/2022;P9;10000;1;10000;5
TR49649;327;13/05/2022;P8;16000;3;48000;2
TR51108;50;13/05/2022;P10;15000;3;45000;13
TR59672;156;13/05/2022;P5;4200;5;21000;8
TR65024;100;13/05/2022;P5;4200;2;8400;3
TR73860;124;13/05/2022;P1;8800;5;44000;3
TR74868;258;13/05/2022;P5;4200;3;12600;5
TR7538;88;13/05/2022;P10;15000;5;75000;5
TR93029;160;13/05/2022;P6;18000;2;36000;13
TR94515;69;13/05/2022;P7;9400;3;28200;3
TR16256;382;14/05/2022;P3;7500;1;7500;9
TR17251;241;14/05/2022;P7;9400;5;47000;1
TR27216;238;14/05/2022;P2;3200;6;19200;6
TR37380;79;14/05/2022;P9;10000;6;60000;14
TR37793;2;14/05/2022;P5;4200;5;21000;3
TR40659;47;14/05/2022;P7;9400;4;37600;6
TR42824;283;14/05/2022;P8;16000;2;32000;13
TR52497;86;14/05/2022;P2;3200;4;12800;13
TR54740;174;14/05/2022;P7;9400;5;47000;13
TR6759;143;14/05/2022;P3;7500;5;37500;11
TR73728;18;14/05/2022;P2;3200;6;19200;10
TR75658;166;14/05/2022;P2;3200;4;12800;13
TR77142;42;14/05/2022;P4;12000;1;12000;8
TR77785;321;14/05/2022;P7;9400;5;47000;6
TR78464;86;14/05/2022;P10;15000;1;15000;5
TR80626;105;14/05/2022;P7;9400;3;28200;12
TR8712;446;14/05/2022;P7;9400;3;28200;5
TR96549;96;14/05/2022;P8;16000;2;32000;7
TR99076;12;14/05/2022;P3;7500;6;45000;6
TR21697;42;15/05/2022;P10;15000;3;45000;8
TR23995;198;15/05/2022;P7;9400;3;28200;11
TR30981;260;15/05/2022;P8;16000;2;32000;8
TR39850;75;15/05/2022;P7;9400;5;47000;12
TR42758;408;15/05/2022;P1;8800;5;44000;8
TR47079;61;15/05/2022;P2;3200;6;19200;4
TR47161;71;15/05/2022;P8;16000;2;32000;9
TR60002;84;15/05/2022;P5;4200;5;21000;14
TR64640;107;15/05/2022;P9;10000;1;10000;3
TR66413;215;15/05/2022;P1;8800;4;35200;2
TR71243;73;15/05/2022;P7;9400;2;18800;3
TR76793;275;15/05/2022;P8;16000;1;16000;7
TR77707;95;15/05/2022;P10;15000;4;60000;9
TR80275;96;15/05/2022;P5;4200;2;8400;13
TR81058;259;15/05/2022;P2;3200;7;22400;7
TR81144;372;15/05/2022;P5;4200;4;16800;10
TR87715;215;15/05/2022;P5;4200;5;21000;12
TR10055;21;16/05/2022;P10;15000;4;60000;5
TR1398;70;16/05/2022;P10;15000;1;15000;10
TR32033;224;16/05/2022;P2;3200;3;9600;12
TR37007;304;16/05/2022;P9;10000;4;40000;9
TR51604;373;16/05/2022;P10;15000;2;30000;10
TR57592;409;16/05/2022;P10;15000;1;15000;6
TR6617;81;16/05/2022;P1;8800;5;44000;6
TR72352;177;16/05/2022;P5;4200;4;16800;1
TR73724;119;16/05/2022;P10;15000;2;30000;8
TR78067;106;16/05/2022;P7;9400;6;56400;5
TR93893;54;16/05/2022;P2;3200;4;12800;13
TR10446;183;17/05/2022;P7;9400;6;56400;10
TR15529;297;17/05/2022;P2;3200;5;16000;2
TR21967;51;17/05/2022;P6;18000;2;36000;2
TR24752;343;17/05/2022;P9;10000;1;10000;5
TR25636;270;17/05/2022;P10;15000;5;75000;13
TR31781;220;17/05/2022;P3;7500;1;7500;10
TR40506;414;17/05/2022;P3;7500;6;45000;12
TR47451;76;17/05/2022;P8;16000;1;16000;8
TR54580;237;17/05/2022;P4;12000;4;48000;8
TR83001;105;17/05/2022;P9;10000;3;30000;1
TR86569;273;17/05/2022;P9;10000;3;30000;14
TR86850;403;17/05/2022;P1;8800;8;70400;4
TR91018;91;17/05/2022;P8;16000;2;32000;5
TR98083;241;17/05/2022;P2;3200;3;9600;5
TR99535;442;17/05/2022;P5;4200;3;12600;8
TR13084;379;18/05/2022;P3;7500;6;45000;2
TR18750;24;18/05/2022;P8;16000;1;16000;3
TR28408;158;18/05/2022;P2;3200;4;12800;3
TR29142;59;18/05/2022;P6;18000;1;18000;14
TR48241;85;18/05/2022;P9;10000;4;40000;12
TR48604;438;18/05/2022;P4;12000;2;24000;8
TR49525;429;18/05/2022;P2;3200;7;22400;1
TR57460;102;18/05/2022;P3;7500;4;30000;6
TR58159;205;18/05/2022;P7;9400;5;47000;4
TR58427;122;18/05/2022;P5;4200;3;12600;13
TR59728;146;18/05/2022;P2;3200;3;9600;1
TR64345;404;18/05/2022;P2;3200;3;9600;7
TR73798;3;18/05/2022;P2;3200;5;16000;1
TR77376;136;18/05/2022;P9;10000;4;40000;5
TR96269;269;18/05/2022;P9;10000;6;60000;14
TR18631;153;19/05/2022;P4;12000;2;24000;13
TR30071;278;19/05/2022;P7;9400;3;28200;5
TR32802;52;19/05/2022;P7;9400;5;47000;12
TR41422;365;19/05/2022;P6;18000;4;72000;6
TR53932;178;19/05/2022;P3;7500;5;37500;1
TR55482;139;19/05/2022;P2;3200;3;9600;12
TR58550;29;19/05/2022;P5;4200;2;8400;8
TR61072;422;19/05/2022;P5;4200;4;16800;11
TR63554;346;19/05/2022;P8;16000;1;16000;9
TR65931;443;19/05/2022;P1;8800;5;44000;12
TR66136;440;19/05/2022;P10;15000;2;30000;12
TR72346;30;19/05/2022;P9;10000;7;70000;9
TR73051;135;19/05/2022;P8;16000;2;32000;12
TR74166;280;19/05/2022;P3;7500;1;7500;13
TR76409;370;19/05/2022;P5;4200;3;12600;11
TR82533;9;19/05/2022;P8;16000;3;48000;10
TR9172;62;19/05/2022;P10;15000;1;15000;5
TR94783;437;19/05/2022;P5;4200;2;8400;7
TR99327;245;19/05/2022;P5;4200;4;16800;4
TR17896;170;20/05/2022;P8;16000;1;16000;6
TR18878;76;20/05/2022;P1;8800;10;88000;10
TR26378;41;20/05/2022;P1;8800;8;70400;11
TR32027;45;20/05/2022;P4;12000;3;36000;7
TR36249;282;20/05/2022;P7;9400;3;28200;4
TR46046;26;20/05/2022;P5;4200;3;12600;5
TR46464;391;20/05/2022;P4;12000;2;24000;9
TR53204;125;20/05/2022;P7;9400;2;18800;7
TR62977;360;20/05/2022;P7;9400;2;18800;4
TR63350;408;20/05/2022;P8;16000;2;32000;12
TR66041;414;20/05/2022;P8;16000;3;48000;11
TR70359;141;20/05/2022;P10;15000;3;45000;10
TR89033;167;20/05/2022;P5;4200;5;21000;14
TR98078;426;20/05/2022;P2;3200;5;16000;1
TR10008;235;21/05/2022;P8;16000;2;32000;4
TR13701;212;21/05/2022;P5;4200;5;21000;10
TR14139;423;21/05/2022;P9;10000;3;30000;4
TR29914;132;21/05/2022;P9;10000;1;10000;4
TR33009;267;21/05/2022;P8;16000;1;16000;4
TR43202;106;21/05/2022;P7;9400;3;28200;12
TR45978;190;21/05/2022;P8;16000;2;32000;7
TR52075;427;21/05/2022;P1;8800;8;70400;14
TR5231;13;21/05/2022;P10;15000;5;75000;11
TR54818;322;21/05/2022;P5;4200;2;8400;7
TR55417;341;21/05/2022;P9;10000;4;40000;2
TR71313;117;21/05/2022;P1;8800;10;88000;8
TR86870;356;21/05/2022;P3;7500;5;37500;7
TR97172;328;21/05/2022;P1;8800;5;44000;1
TR36730;13;22/05/2022;P5;4200;4;16800;10
TR42734;82;22/05/2022;P6;18000;2;36000;2
TR44058;162;22/05/2022;P4;12000;1;12000;12
TR53643;5;22/05/2022;P8;16000;3;48000;9
TR58624;72;22/05/2022;P3;7500;4;30000;6
TR65262;240;22/05/2022;P3;7500;4;30000;2
TR72099;110;22/05/2022;P5;4200;4;16800;3
TR74706;188;22/05/2022;P1;8800;5;44000;12
TR79457;127;22/05/2022;P5;4200;3;12600;10
TR89744;413;22/05/2022;P1;8800;5;44000;1
TR92952;394;22/05/2022;P10;15000;5;75000;1
TR10955;222;23/05/2022;P4;12000;1;12000;13
TR1288;235;23/05/2022;P9;10000;3;30000;9
TR14282;407;23/05/2022;P10;15000;1;15000;9
TR25944;237;23/05/2022;P3;7500;5;37500;2
TR35371;249;23/05/2022;P8;16000;1;16000;7
TR42599;386;23/05/2022;P10;15000;2;30000;3
TR72582;245;23/05/2022;P8;16000;1;16000;14
TR76820;17;23/05/2022;P8;16000;1;16000;2
TR13583;365;24/05/2022;P7;9400;3;28200;8
TR16232;392;24/05/2022;P6;18000;4;72000;1
TR30170;396;24/05/2022;P8;16000;1;16000;11
TR30213;317;24/05/2022;P1;8800;5;44000;11
TR32691;270;24/05/2022;P8;16000;2;32000;6
TR52322;369;24/05/2022;P1;8800;10;88000;14
TR55903;339;24/05/2022;P10;15000;5;75000;10
TR74019;437;24/05/2022;P5;4200;4;16800;7
TR8417;55;24/05/2022;P7;9400;4;37600;9
TR88643;109;24/05/2022;P10;15000;1;15000;5
TR90637;203;24/05/2022;P7;9400;2;18800;10
TR99213;440;24/05/2022;P3;7500;4;30000;3
TR205;24;25/05/2022;P7;9400;5;47000;5
TR31397;326;25/05/2022;P8;16000;1;16000;14
TR32940;285;25/05/2022;P5;4200;5;21000;12
TR41627;430;25/05/2022;P4;12000;4;48000;6
TR45604;298;25/05/2022;P1;8800;5;44000;2
TR5221;376;25/05/2022;P1;8800;2;17600;12
TR57969;84;25/05/2022;P2;3200;3;9600;13
TR64532;154;25/05/2022;P10;15000;5;75000;1
TR78283;77;25/05/2022;P9;10000;7;70000;14
TR8634;27;25/05/2022;P2;3200;6;19200;4
TR86725;391;25/05/2022;P1;8800;7;61600;1
TR89826;394;25/05/2022;P7;9400;2;18800;4
TR95242;426;25/05/2022;P2;3200;4;12800;7
TR18661;334;26/05/2022;P6;18000;1;18000;9
TR18909;397;26/05/2022;P4;12000;5;60000;2
TR23402;336;26/05/2022;P4;12000;3;36000;8
TR2508;404;26/05/2022;P4;12000;3;36000;10
TR25672;355;26/05/2022;P10;15000;3;45000;1
TR32650;235;26/05/2022;P1;8800;4;35200;13
TR35872;259;26/05/2022;P2;3200;6;19200;2
TR45036;242;26/05/2022;P5;4200;5;21000;10
TR45730;166;26/05/2022;P6;18000;4;72000;10
TR49448;60;26/05/2022;P4;12000;3;36000;4
TR53608;189;26/05/2022;P3;7500;2;15000;10
TR67772;256;26/05/2022;P2;3200;6;19200;6
TR68329;75;26/05/2022;P1;8800;7;61600;8
TR68557;162;26/05/2022;P5;4200;3;12600;13
TR77534;53;26/05/2022;P2;3200;6;19200;11
TR7903;61;26/05/2022;P2;3200;6;19200;11
TR79938;72;26/05/2022;P4;12000;1;12000;14
TR94275;22;26/05/2022;P3;7500;1;7500;3
TR9760;150;26/05/2022;P1;8800;10;88000;11
TR17428;207;27/05/2022;P2;3200;6;19200;7
TR19574;86;27/05/2022;P1;8800;2;17600;11
TR60157;332;27/05/2022;P9;10000;4;40000;14
TR72123;50;27/05/2022;P7;9400;4;37600;14
TR93161;51;27/05/2022;P10;15000;2;30000;11
TR15094;128;28/05/2022;P4;12000;1;12000;5
TR17886;102;28/05/2022;P6;18000;2;36000;14
TR18552;18;28/05/2022;P1;8800;10;88000;8
TR26149;157;28/05/2022;P1;8800;10;88000;13
TR28539;143;28/05/2022;P7;9400;6;56400;5
TR3801;389;28/05/2022;P5;4200;5;21000;9
TR40064;277;28/05/2022;P4;12000;3;36000;10
TR42709;5;28/05/2022;P4;12000;5;60000;9
TR44611;181;28/05/2022;P9;10000;5;50000;5
TR46189;229;28/05/2022;P9;10000;2;20000;13
TR51988;46;28/05/2022;P1;8800;5;44000;4
TR85295;34;28/05/2022;P10;15000;1;15000;11
TR9089;437;28/05/2022;P1;8800;6;52800;14
TR92789;319;28/05/2022;P5;4200;2;8400;2
TR98702;63;28/05/2022;P10;15000;4;60000;11
TR19361;348;29/05/2022;P4;12000;3;36000;7
TR24130;69;29/05/2022;P1;8800;2;17600;9
TR25635;307;29/05/2022;P5;4200;3;12600;4
TR63418;229;29/05/2022;P5;4200;3;12600;1
TR67986;21;29/05/2022;P3;7500;5;37500;2
TR72630;101;29/05/2022;P10;15000;1;15000;9
TR76153;70;29/05/2022;P8;16000;2;32000;10
TR90531;402;29/05/2022;P5;4200;3;12600;1
TR90878;323;29/05/2022;P5;4200;3;12600;12
TR9123;98;29/05/2022;P3;7500;6;45000;11
TR97736;144;29/05/2022;P7;9400;4;37600;8
TR12602;154;30/05/2022;P7;9400;6;56400;13
TR20253;365;30/05/2022;P3;7500;4;30000;1
TR27511;102;30/05/2022;P7;9400;6;56400;3
TR32593;44;30/05/2022;P1;8800;2;17600;1
TR52274;363;30/05/2022;P2;3200;4;12800;8
TR57011;189;30/05/2022;P3;7500;6;45000;10
TR67871;215;30/05/2022;P5;4200;3;12600;6
TR69753;347;30/05/2022;P5;4200;2;8400;5
TR76532;156;30/05/2022;P9;10000;3;30000;3
TR81730;39;30/05/2022;P3;7500;3;22500;12
TR84800;131;30/05/2022;P2;3200;3;9600;7
TR85209;47;30/05/2022;P10;15000;4;60000;7
TR88930;19;30/05/2022;P9;10000;7;70000;5
TR91503;179;30/05/2022;P1;8800;4;35200;10
TR23186;167;31/05/2022;P4;12000;4;48000;2
TR44719;256;31/05/2022;P4;12000;1;12000;14
TR47366;60;31/05/2022;P2;3200;3;9600;6
TR47387;250;31/05/2022;P10;15000;5;75000;7
TR75272;379;31/05/2022;P7;9400;2;18800;14
TR91237;2;31/05/2022;P5;4200;3;12600;7
TR94251;40;31/05/2022;P2;3200;3;9600;14
TR1082;370;01/06/2022;P6;18000;4;72000;6
TR16657;109;01/06/2022;P3;7500;4;30000;4
TR24757;365;01/06/2022;P3;7500;5;37500;5
TR27474;265;01/06/2022;P7;9400;2;18800;1
TR58676;190;01/06/2022;P3;7500;5;37500;1
TR63359;447;01/06/2022;P5;4200;2;8400;3
TR66253;245;01/06/2022;P5;4200;4;16800;11
TR6857;443;01/06/2022;P7;9400;5;47000;13
TR74887;326;01/06/2022;P9;10000;1;10000;9
TR77072;103;01/06/2022;P9;10000;5;50000;3
TR77974;76;01/06/2022;P2;3200;5;16000;6
TR7848;169;01/06/2022;P2;3200;7;22400;12
TR84367;112;01/06/2022;P9;10000;2;20000;10
TR85951;235;01/06/2022;P2;3200;6;19200;11
TR86477;56;01/06/2022;P5;4200;4;16800;11
TR99691;404;01/06/2022;P2;3200;6;19200;11
TR14005;380;02/06/2022;P5;4200;4;16800;7
TR23203;342;02/06/2022;P6;18000;1;18000;9
TR24714;319;02/06/2022;P7;9400;6;56400;6
TR28209;113;02/06/2022;P8;16000;2;32000;13
TR2963;113;02/06/2022;P6;18000;4;72000;3
TR3382;276;02/06/2022;P1;8800;8;70400;11
TR55532;325;02/06/2022;P1;8800;5;44000;10
TR56344;66;02/06/2022;P4;12000;2;24000;4
TR6713;380;02/06/2022;P8;16000;3;48000;14
TR75851;365;02/06/2022;P8;16000;2;32000;7
TR80559;408;02/06/2022;P7;9400;6;56400;10
TR81508;356;02/06/2022;P1;8800;7;61600;11
TR82174;26;02/06/2022;P9;10000;5;50000;14
TR86966;115;02/06/2022;P7;9400;2;18800;6
TR17282;285;03/06/2022;P5;4200;3;12600;5
TR2162;1;03/06/2022;P10;15000;4;60000;14
TR21630;378;03/06/2022;P10;15000;3;45000;3
TR25586;332;03/06/2022;P3;7500;1;7500;3
TR29081;319;03/06/2022;P9;10000;2;20000;7
TR38488;216;03/06/2022;P10;15000;1;15000;12
TR38698;428;03/06/2022;P9;10000;5;50000;4
TR47790;34;03/06/2022;P10;15000;5;75000;12
TR53865;80;03/06/2022;P4;12000;2;24000;10
TR59511;19;03/06/2022;P1;8800;8;70400;12
TR68706;150;03/06/2022;P4;12000;3;36000;12
TR69289;401;03/06/2022;P3;7500;4;30000;12
TR70264;361;03/06/2022;P3;7500;3;22500;12
TR76051;138;03/06/2022;P10;15000;3;45000;4
TR98241;105;03/06/2022;P8;16000;2;32000;5
TR27448;228;04/06/2022;P5;4200;3;12600;10
TR36412;192;04/06/2022;P7;9400;4;37600;9
TR43932;423;04/06/2022;P1;8800;3;26400;3
TR46767;234;04/06/2022;P1;8800;2;17600;5
TR48027;123;04/06/2022;P5;4200;3;12600;14
TR52055;36;04/06/2022;P7;9400;2;18800;9
TR53407;234;04/06/2022;P8;16000;2;32000;14
TR814;398;04/06/2022;P7;9400;6;56400;12
TR81996;400;04/06/2022;P1;8800;5;44000;11
TR909;412;04/06/2022;P8;16000;2;32000;5
TR96898;29;04/06/2022;P7;9400;2;18800;1
TR11439;29;05/06/2022;P2;3200;7;22400;13
TR21036;297;05/06/2022;P8;16000;2;32000;1
TR21917;124;05/06/2022;P1;8800;7;61600;8
TR22699;67;05/06/2022;P3;7500;6;45000;1
TR28267;342;05/06/2022;P7;9400;5;47000;13
TR28779;343;05/06/2022;P2;3200;5;16000;9
TR43317;51;05/06/2022;P1;8800;5;44000;14
TR43372;67;05/06/2022;P3;7500;3;22500;10
TR47912;347;05/06/2022;P2;3200;4;12800;10
TR48390;250;05/06/2022;P5;4200;5;21000;11
TR52323;318;05/06/2022;P7;9400;6;56400;5
TR69849;389;05/06/2022;P5;4200;5;21000;8
